Abiskomy,Ablabesm,Acamptoc,Allopsec,Brillia,Bryophae,C.obnixu,C.trifas,Chaetocl,Chir.ant,Chir.plu,Cladopel,Cladot,Cory.amb,Cory.arc,Cory.cor,Cory.edw,Cory.lob,Cory.oli,Coryno.A,Cric.292,Cric.cyl,Cric.ind,Cric.syl,Cric.tri,Crico.C,Crico.P,CriOrtA,Cryptoch,Cryptote,D.bertra,Diam.abe,Diamesa,Dicroten,Diplocla,Einfeldi,Endo.alb,Endo.imp,Endo.ten,Euki.dev,Eukieffe,Euorthoc,Georthoc,Glyptote,Guttipel,H.tanyta,Heleniel,Hete.bru,Hete.gri,Hete.mar,Hete.sub,Hydr.con,Hydr.joh,Hydr.lug,HydrobaX,Kiefferu,Krenopel,Krenosmi,Labrundi,Lauterbo,Limnophy,MApDerPs,Mesocric,Mesopsec,Metr.eur,Metr.fus,Micr.ped,Micro.in,Micro.P,Micro.pa,Micro.ra,Microchi,Monodiam,Nano.bra,Nano.rec,Natarsia,Nilotany,O.ius,Omisus,Orth.oli,Orth.S,Orth.tri,P.albima,P.gracil,P.psilop,P.vitios,Pagastie,Para.aus,Para.bat,Para.cor,Para.nig,Para.nud,Para.pen,Para.tri,Para.var,Parachae,Paraclad,Paraclop,Paracric,Parak.A,Parameri,Paraphae,Parasmit,Paro.kie,Parortho,Phae.fla,Phaen.A,Pogonocl,Poly.con,Poly.nub,Poly.sor,Procladi,Prodiame,Props.N,Protanyp,Psec.sep,Psec.sor,Pseudoch,Pseudodi,Pseudort,Pseudosm,Rheo.cha,Rheo.eff,Rheo.fus,Rheotany,S.longiv,S.rosens,Sergenti,Smittia,St.nella,Stempell,Stenochi,Sticto.A,Stilocla,Symposio,Synortho,T.lactes,T.nemo,Tany.chi,Tany.gla,Tany.lu2,Tany.lug,Tany.men,Tany.pal,Tanypus,Th.myia,Thie.cla,Thien.E,Tvetenia,Xenochir,Zalu.zal,Zalut.A,Zalut.B,Zavrelim
0,0,0,0,0,0,0,0,0,0,0,1.16279069767442,26.7441860465116,0,0,5.81395348837209,1.16279069767442,0,0,0,2.32558139534884,0,0,0,0,0,0,0,3.48837209302326,0,0,0,0,0,0,1.16279069767442,0,1.16279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48837209302326,0,1.16279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97674418604651,0,0,0,0,0,9.302325581395351,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16279069767442,4.65116279069767,0,1.16279069767442,0,0,0,0,0,0,12.7906976744186,0,0,1.16279069767442,0,0,0,0,0,2.32558139534884,0,0,0,4.65116279069767,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,24.1379310344828,0,0,5.17241379310345,0,0,0,0,1.72413793103448,1.72413793103448,0,0,0,0,0,0,3.44827586206897,0,0,0,0,0,0,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17241379310345,0,0,0,0,0,3.44827586206896,0,0,0,5.17241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72413793103448,0,0,1.72413793103448,0,1.72413793103448,0,0,0,0,0,0,22.4137931034483,0,0,1.72413793103448,0,3.44827586206897,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0
0,1.78571428571429,0,0,0,0,0,0,0,0,3.57142857142857,1.78571428571429,23.2142857142857,0,0,0,0,0,0,0,1.78571428571429,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,0,1.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,8.92857142857143,0,0,0,1.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78571428571429,0,1.78571428571429,1.78571428571429,0,0,0,0,0,0,0,0,10.7142857142857,0,0,0,0,1.78571428571429,0,0,1.78571428571429,0,0,0,0,3.57142857142857,0,0,0,0
0,0,0,0,0,0,0,0,0,3.2258064516129,3.2258064516129,3.2258064516129,19.3548387096774,0,0,0,0,0,0,0,3.2258064516129,1.61290322580645,0,0,0,0,0,0,9.67741935483871,0,0,0,6.4516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83870967741935,0,0,0,0,0,6.45161290322581,0,0,0,8.06451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61290322580645,0,1.61290322580645,0,0,0,0,0,0,9.67741935483871,0,0,0,0,3.2258064516129,0,0,0,3.2258064516129,0,0,0,3.2258064516129,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.52941176470588,1.17647058823529,18.8235294117647,0,0,2.35294117647059,0,0,0,1.17647058823529,1.17647058823529,0,0,0,0,0,0,0,4.70588235294118,0,0,0,3.52941176470588,1.17647058823529,0,1.17647058823529,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17647058823529,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05882352941176,0,0,0,0,0,8.23529411764706,0,0,0,1.17647058823529,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,2.35294117647059,0,0,4.70588235294118,0,1.17647058823529,0,0,0,0,0,0,4.70588235294118,0,0,1.17647058823529,0,4.70588235294118,3.52941176470588,0,0,2.35294117647059,0,0,0,4.70588235294118,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.92307692307692,0,19.2307692307692,0,0,5.76923076923077,0,0,0,1.92307692307692,1.92307692307692,0,0,0,0,0,0,0,3.84615384615385,0,0,0,0,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,0,0,5.76923076923077,1.92307692307692,0,0,0,0,5.76923076923077,1.92307692307692,0,0,9.61538461538462,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,3.84615384615385,0,1.92307692307692,0,0,0,0,0,0,3.84615384615385,0,0,1.92307692307692,0,7.69230769230769,0,0,0,0,0,0,0,3.84615384615385,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,5.33333333333333,0,0,0,6.66666666666667,0,0,2.66666666666667,1.33333333333333,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,9.33333333333333,0,0,0,0,0,9.33333333333333,0,0,0,5.33333333333333,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,2.66666666666667,0,1.33333333333333,0,0,0,0,0,0,12,0,0,4,0,1.33333333333333,0,0,0,1.33333333333333,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.33333333333333,1.33333333333333,14.6666666666667,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,5.33333333333333,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,5.33333333333333,1.33333333333333,0,0,0,0,10.6666666666667,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,8,0,0,5.33333333333333,0,5.33333333333333,0,0,0,4,0,0,0,6.66666666666667,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.28205128205128,1.28205128205128,29.4871794871795,0,1.28205128205128,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,3.84615384615385,0,0,0,1.28205128205128,0,0,1.28205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28205128205128,0,0,0,0,0,3.84615384615385,0,0,0,0,7.69230769230769,0,0,0,6.41025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615384615385,0,0,3.84615384615385,0,0,0,0,0,0,0,0,8.97435897435897,0,0,6.41025641025641,0,1.28205128205128,0,0,0,0,0,0,0,1.28205128205128,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.5625,0,28.125,0,0,3.125,0,0,0,0,1.5625,0,0,0,0,0,0,0,1.5625,0,0,0,1.5625,0,0,4.6875,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,9.375,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,0,0,4.6875,0,0,0,0,0,0,0,0,7.8125,0,0,6.25,0,4.6875,0,0,1.5625,3.125,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20.3703703703704,0,0,5.55555555555556,0,0,0,0,1.85185185185185,1.85185185185185,0,0,0,0,0,0,1.85185185185185,0,0,0,1.85185185185185,0,0,3.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85185185185185,0,3.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7037037037037,0,0,0,0,0,7.40740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85185185185185,0,0,1.85185185185185,0,7.40740740740741,0,0,0,0,0,0,14.8148148148148,0,0,1.85185185185185,0,3.7037037037037,0,0,0,3.7037037037037,0,0,0,1.85185185185185,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.78571428571429,35.7142857142857,0,0,0,0,0,0,1.78571428571429,0,1.78571428571429,0,0,0,0,0,0,1.78571428571429,0,0,0,0,0,0,3.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78571428571429,3.57142857142857,0,0,0,0,10.7142857142857,0,0,0,5.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57142857142857,0,0,1.78571428571429,0,0,0,0,0,0,0,0,5.35714285714286,0,0,3.57142857142857,0,3.57142857142857,0,0,0,1.78571428571429,0,0,0,3.57142857142857,0,0,0,0
0,0,0,0,0,0,0,0,0,1.69491525423729,1.69491525423729,0,30.5084745762712,0,0,6.77966101694915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38983050847458,0,0,0,0,0,6.77966101694915,5.08474576271187,0,0,1.69491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69491525423729,0,0,1.69491525423729,0,1.69491525423729,0,0,0,0,0,0,8.47457627118644,0,0,0,0,1.69491525423729,0,0,0,0,0,0,0,3.38983050847458,0,0,0,0
0,1.58730158730159,0,0,0,0,0,0,0,0,0,0,26.984126984127,0,0,6.34920634920635,0,0,0,0,3.17460317460317,0,0,0,0,0,0,0,1.58730158730159,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58730158730159,0,0,1.58730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58730158730159,0,0,0,0,0,0,0,0,0,0,6.34920634920635,0,0,0,0,0,4.76190476190476,0,0,0,1.58730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17460317460317,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,0,0,3.17460317460317,0,0,0,3.17460317460317,0,0,0,7.93650793650794,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,22,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,4,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,2,0,0,0,12,0,0,0,0
0,0,0,0,0,0,0,0,0,1.61290322580645,1.61290322580645,1.61290322580645,17.741935483871,0,0,0,0,0,0,1.61290322580645,1.61290322580645,0,0,0,0,0,0,0,4.83870967741935,0,0,0,0,0,0,1.61290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61290322580645,0,3.2258064516129,1.61290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,16.1290322580645,1.61290322580645,0,0,0,0,0,1.61290322580645,0,0,1.61290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61290322580645,0,0,0,0,0,0,0,0,0,0,0,17.741935483871,0,0,0,0,1.61290322580645,0,0,0,1.61290322580645,0,0,0,6.45161290322581,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.54545454545455,12.7272727272727,0,0.909090909090909,1.81818181818182,0,0,0,0,4.54545454545455,0,0,0,0,0,0,0,5.45454545454545,0,0,0,1.81818181818182,0.909090909090909,0,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54545454545455,0.909090909090909,0,0,0,0,10.9090909090909,0,0,0,0.909090909090909,0,0.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8181818181818,0,0,1.81818181818182,0,4.54545454545455,0,0,0,0,0,0,0,4.54545454545455,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.5974025974026,1.2987012987013,35.0649350649351,0,0,1.2987012987013,0,0,0,0,1.2987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2987012987013,0,0,0,0,3.8961038961039,0,0,0,0,0,7.79220779220779,0,0,0,3.8961038961039,0,1.2987012987013,0,0,0,0,0,0,0,0,0,0,0,0,1.2987012987013,0,0,3.8961038961039,0,1.2987012987013,0,0,0,0,0,0,15.5844155844156,0,0,0,0,3.8961038961039,0,0,0,1.2987012987013,0,0,0,6.49350649350649,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.10958904109589,0,12.3287671232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10958904109589,0,0,0,0,0,0,1.36986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36986301369863,0,0,0,0,0,0,0,0,0,0,0,0,1.36986301369863,0,0,0,0,0,0,0,0,0,0,1.36986301369863,0,0,0,0,0,0,0,0,0,2.73972602739726,0,0,0,0,2.73972602739726,4.10958904109589,0,0,0,0,8.21917808219178,0,0,0,4.10958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36986301369863,0,0,0,0,0,0,0,0,0,0,0,24.6575342465753,0,0,0,0,1.36986301369863,0,0,0,2.73972602739726,0,0,0,5.47945205479452,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.47058823529412,1.47058823529412,20.5882352941176,0,0,2.94117647058824,0,0,0,0,1.47058823529412,1.47058823529412,0,0,0,0,0,0,0,0,0,0,2.94117647058824,0,0,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94117647058824,0,0,0,0,2.94117647058824,1.47058823529412,0,0,0,0,5.882352941176469,0,0,0,0,0,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,0,0,2.94117647058824,0,0,0,0,0,0,0,0,19.1176470588235,0,0,0,0,5.88235294117647,0,0,0,0,0,0,0,2.94117647058824,0,0,0,0
0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,36,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,1.33333333333333,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,1.33333333333333,0,0,0,0,0,5.33333333333333,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,2.66666666666667,0,0,0,0,0,0,0,0,10.6666666666667,0,0,1.33333333333333,0,9.33333333333333,1.33333333333333,0,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.69491525423729,6.77966101694916,18.6440677966102,0,0,0,0,0,0,0,0,1.69491525423729,0,0,0,0,0,0,0,0,0,0,3.38983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69491525423729,0,0,0,0,0,1.69491525423729,0,0,0,0,18.6440677966102,0,0,0,0,0,1.69491525423729,0,0,0,0,0,0,0,0,0,0,0,0,1.69491525423729,0,0,1.69491525423729,0,1.69491525423729,0,0,0,0,0,0,10.1694915254237,0,0,1.69491525423729,0,5.08474576271187,0,0,0,0,0,0,0,13.5593220338983,0,0,0,0
0,1.81818181818182,0,0,0,0,0,0,0,0,3.63636363636364,1.81818181818182,12.7272727272727,0,0,0,0,0,0,0,1.81818181818182,0,0,0,0,0,0,0,1.81818181818182,0,0,0,3.63636363636364,0,0,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.54545454545452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63636363636364,0,0,1.81818181818182,0,1.81818181818182,0,0,0,0,0,0,16.3636363636364,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0
