Abiskomy,Ablabesm,Acamptoc,Allopsec,Brillia,Bryophae,C.obnixu,C.trifas,Chaetocl,Chir.ant,Chir.plu,Cladopel,Cladot,Cory.amb,Cory.arc,Cory.cor,Cory.edw,Cory.lob,Cory.oli,Coryno.A,Cric.292,Cric.cyl,Cric.ind,Cric.syl,Cric.tri,Crico.C,Crico.P,CriOrtA,Cryptoch,Cryptote,D.bertra,Diam.abe,Diamesa,Dicroten,Diplocla,Einfeldi,Endo.alb,Endo.imp,Endo.ten,Euki.dev,Eukieffe,Euorthoc,Georthoc,Glyptote,Guttipel,H.tanyta,Heleniel,Hete.bru,Hete.gri,Hete.mar,Hete.sub,Hydr.con,Hydr.joh,Hydr.lug,HydrobaX,Kiefferu,Krenopel,Krenosmi,Labrundi,Lauterbo,Limnophy,MApDerPs,Mesocric,Mesopsec,Metr.eur,Metr.fus,Micr.ped,Micro.in,Micro.P,Micro.pa,Micro.ra,Microchi,Monodiam,Nano.bra,Nano.rec,Natarsia,Nilotany,O.ius,Omisus,Orth.oli,Orth.S,Orth.tri,P.albima,P.gracil,P.psilop,P.vitios,Pagastie,Para.aus,Para.bat,Para.cor,Para.nig,Para.nud,Para.pen,Para.tri,Para.var,Parachae,Paraclad,Paraclop,Paracric,Parak.A,Parameri,Paraphae,Parasmit,Paro.kie,Parortho,Phae.fla,Phaen.A,Pogonocl,Poly.con,Poly.nub,Poly.sor,Procladi,Prodiame,Props.N,Protanyp,Psec.sep,Psec.sor,Pseudoch,Pseudodi,Pseudort,Pseudosm,Rheo.cha,Rheo.eff,Rheo.fus,Rheotany,S.longiv,S.rosens,Sergenti,Smittia,St.nella,Stempell,Stenochi,Sticto.A,Stilocla,Symposio,Synortho,T.lactes,T.nemo,Tany.chi,Tany.gla,Tany.lu2,Tany.lug,Tany.men,Tany.pal,Tanypus,Th.myia,Thie.cla,Thien.E,Tvetenia,Xenochir,Zalu.zal,Zalut.A,Zalut.B,Zavrelim
0,1.33333333333333,0,0,0,0,0,0,0,0,0,4,26.6666666666667,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,1.33333333333333,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,4,2.66666666666667,0,0,0,0,5.33333333333333,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2.66666666666667,0,0,0,0,0,0,0,0,18.6666666666667,0,0,0,0,9.33333333333333,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0
0,3.44827586206897,0,0,0,0,0,0,0,0,6.89655172413793,0,27.5862068965517,0,0,0,0,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72413793103448,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3448275862069,0,0,0,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72413793103448,0,0,5.17241379310345,0,0,0,0,0,0,0,0,17.2413793103448,0,0,1.72413793103448,0,6.89655172413793,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,12,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,18,0,0,2,0,2,0,0,0,0,0,0,0,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.92156862745098,3.92156862745098,31.3725490196078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96078431372549,0,0,0,5.88235294117647,1.96078431372549,0,1.96078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96078431372549,0,0,0,0,0,0,0,1.96078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80392156862745,0,0,0,1.96078431372549,0,1.96078431372549,0,0,0,0,0,0,0,0,0,0,0,0,1.96078431372549,0,0,0,0,1.96078431372549,0,0,0,0,0,0,11.7647058823529,0,0,0,0,7.84313725490196,0,0,0,3.92156862745098,0,0,0,0,0,0,0,0
0,1.05263157894737,0,0,0,0,0,0,0,0,3.15789473684211,4.21052631578947,18.9473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31578947368421,0,0,0,2.10526315789474,2.10526315789474,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10526315789474,0,0,0,0,0,0,0,0,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05263157894737,0,0,0,0,13.6842105263158,0,0,0,9.47368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,10.5263157894737,0,0,3.15789473684211,0,4.21052631578947,0,0,0,3.15789473684211,0,0,0,4.21052631578948,0,0,0,0
0,2.4390243902439,0,0,0,0,0,0,0,0,14.6341463414634,0,25.609756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65853658536585,0,0,0,1.21951219512195,4.8780487804878,0,0,0,0,1.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65853658536585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21951219512195,2.4390243902439,0,0,0,0,10.9756097560976,0,0,0,1.21951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21951219512195,0,0,1.21951219512195,0,0,0,0,0,0,0,0,8.53658536585366,0,0,3.65853658536585,0,3.65853658536585,0,0,0,1.21951219512195,0,0,0,2.4390243902439,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.82352941176471,29.4117647058824,0,0,1.47058823529412,0,0,0,0,0,0,0,0,0,0,0,0,1.47058823529412,0,0,0,10.2941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47058823529412,1.47058823529412,0,0,0,0,14.705882352941138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47058823529412,0,0,2.94117647058824,0,0,0,0,0,0,0,0,10.2941176470588,0,0,0,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.91803278688525,6.55737704918033,18.0327868852459,0,0,0,0,0,0,0,1.63934426229508,0,0,0,0,0,0,0,1.63934426229508,0,0,0,1.63934426229508,0,0,1.63934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63934426229508,0,0,1.63934426229508,0,0,0,0,0,0,0,0,0,1.63934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63934426229508,0,0,0,0,11.4754098360656,0,0,0,1.63934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55737704918033,0,0,1.63934426229508,0,0,0,1.63934426229508,0,0,0,0,18.0327868852459,0,0,0,0,3.27868852459016,0,0,0,0,0,0,0,1.63934426229508,0,0,0,0
0,1.81818181818182,0,0,0,0,0,0,0,0,3.63636363636364,7.27272727272727,32.7272727272727,0,0,0,0,0,0,0,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,7.27272727272727,0,0,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81818181818182,0,0,0,0,0,0,0,1.81818181818182,0,0,0,0,3.63636363636364,0,0,0,1.81818181818182,0,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,1.81818181818182,0,1.81818181818182,0,0,3.63636363636364,1.81818181818182,0,0,0,0,0,3.63636363636364,0,0,0,0,7.27272727272727,0,0,0,3.63636363636364,0,0,0,1.81818181818182,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8.21917808219178,8.21917808219178,24.6575342465753,0,0,0,0,0,0,0,0,1.36986301369863,0,0,0,0,0,0,1.36986301369863,0,0,0,4.10958904109589,0,0,2.73972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36986301369863,0,0,0,0,0,0,0,0,0,0,1.36986301369863,0,1.36986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10958904109589,1.36986301369863,0,0,0,0,8.21917808219178,0,0,0,4.10958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36986301369863,0,0,1.36986301369863,0,0,0,0,0,0,0,0,10.958904109589,0,0,0,0,0,1.36986301369863,0,0,1.36986301369863,0,0,0,5.47945205479452,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,34,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.49253731343284,28.3582089552239,0,1.49253731343284,0,0,0,0,0,1.49253731343284,1.49253731343284,0,0,0,0,0,0,1.49253731343284,0,0,0,1.49253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97014925373134,1.49253731343284,0,0,0,0,5.97014925373134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98507462686567,0,0,1.49253731343284,0,2.98507462686567,0,0,0,0,0,0,14.9253731343284,0,0,0,0,10.4477611940298,0,0,0,2.98507462686567,0,0,0,2.98507462686567,0,0,0,0
0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,30.7692307692308,0,0,0,0,0,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,5.76923076923077,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69230769230769,0,0,0,0,0,7.69230769230769,0,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,0,0,0,0,19.2307692307692,0,1.92307692307692,0,0,7.69230769230769,0,0,0,3.84615384615385,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9.43396226415094,1.88679245283019,26.4150943396226,0,0,0,0,0,0,0,1.88679245283019,0,0,0,0,0,0,0,1.88679245283019,0,0,0,0,0,0,3.77358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88679245283019,0,0,0,0,0,0,1.88679245283019,0,0,0,0,0,0,0,1.88679245283019,1.88679245283019,0,0,0,0,11.320754716981131,0,0,0,1.88679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54716981132075,0,0,0,0,0,0,0,0,0,0,0,18.8679245283019,0,0,0,0,5.66037735849057,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.38095238095238,7.14285714285714,4.76190476190476,28.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,0,2.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,11.9047619047619,0,0,0,2.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,0,11.9047619047619,0,0,0,0,9.52380952380952,0,0,0,0,0,0,0,2.38095238095238,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.12244897959184,2.04081632653061,16.3265306122449,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0,0,2.04081632653061,0,0,0,4.08163265306122,0,0,2.04081632653061,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12244897959184,0,0,0,0,0,0,0,0,0,0,0,0,4.08163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2040816326531,0,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12244897959184,0,0,0,0,0,0,0,0,10.2040816326531,0,0,0,0,4.08163265306122,0,0,0,6.12244897959183,0,0,0,8.16326530612244,0,0,0,0
0,0,0,0,0,0,0,0,0,1.61290322580645,8.06451612903226,6.45161290322581,20.9677419354839,0,0,0,0,0,0,0,1.61290322580645,0,0,0,0,0,0,0,3.2258064516129,0,0,0,1.61290322580645,0,0,1.61290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61290322580645,1.61290322580645,0,0,0,0,8.06451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83870967741935,0,1.61290322580645,3.2258064516129,0,1.61290322580645,0,0,0,0,0,0,14.5161290322581,0,0,0,0,6.45161290322581,0,0,0,1.61290322580645,0,0,0,1.61290322580645,0,0,0,0
0,0,0,0,0,0,0,0,0,1.31578947368421,3.94736842105263,2.63157894736842,26.3157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57894736842105,0,0,0,0,1.31578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63157894736842,0,2.63157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31578947368421,0,0,0,0,2.63157894736842,1.31578947368421,0,0,0,0,7.89473684210526,0,0,0,2.63157894736842,0,1.31578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31578947368421,0,1.31578947368421,0,0,0,0,0,0,15.7894736842105,0,0,0,0,5.26315789473684,0,1.31578947368421,0,1.31578947368421,0,0,0,1.31578947368421,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12.7272727272727,1.81818181818182,21.8181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81818181818182,0,0,1.81818181818182,0,0,0,0,3.63636363636364,0,0,0,0,0,12.7272727272727,0,0,0,0,0,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81818181818182,0,0,0,0,0,0,18.1818181818182,0,0,1.81818181818182,0,3.63636363636364,0,0,0,0,0,0,0,3.63636363636364,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.26582278481013,2.53164556962025,37.9746835443038,0,0,1.26582278481013,0,0,0,0,1.26582278481013,0,0,0,0,0,0,0,1.26582278481013,0,0,0,1.26582278481013,0,0,1.26582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26582278481013,0,0,1.26582278481013,2.53164556962025,0,0,0,0,0,0,1.26582278481013,0,1.26582278481013,0,0,0,0,0,0,0,0,2.53164556962025,0,1.26582278481013,0,0,0,0,0,0,0,0,0,1.26582278481013,0,0,0,0,0,0,0,0,0,0,10.126582278481,1.26582278481013,0,0,2.53164556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79746835443038,0,0,0,0,0,0,0,0,0,0,0,8.86075949367089,0,0,0,0,7.59493670886076,0,0,0,0,0,0,0,1.26582278481013,0,0,0,0
0,1.61290322580645,0,0,0,0,0,0,0,0,3.2258064516129,6.45161290322581,22.5806451612903,0,0,0,0,0,0,0,0,1.61290322580645,0,0,0,0,0,0,1.61290322580645,0,0,0,1.61290322580645,0,0,0,0,1.61290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,1.61290322580645,0,0,0,1.61290322580645,0,0,0,0,0,0,0,1.61290322580645,0,0,3.2258064516129,0,0,0,0,0,11.2903225806452,0,0,0,1.61290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9677419354839,0,0,0,0,3.2258064516129,0,0,0,1.61290322580645,0,0,0,4.83870967741935,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.17647058823529,4.70588235294117,31.7647058823529,0,0,1.17647058823529,0,0,0,0,1.17647058823529,0,0,0,0,0,0,0,2.35294117647059,0,0,0,1.17647058823529,0,0,2.35294117647059,2.35294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17647058823529,0,0,0,0,0,0,0,3.52941176470588,0,0,0,0,0,0,0,0,0,0,0,0,2.35294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17647058823529,0,0,0,0,0,9.41176470588235,0,0,0,1.17647058823529,1.17647058823529,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,3.52941176470588,0,1.17647058823529,0,0,2.35294117647059,0,0,0,0,0,0,11.7647058823529,0,0,0,0,2.35294117647059,0,0,0,1.17647058823529,0,0,0,4.70588235294118,0,0,0,0
0,3.79746835443038,0,0,0,0,0,0,0,0,5.06329113924051,0,24.0506329113924,0,0,1.26582278481013,0,0,0,0,2.53164556962025,1.26582278481013,0,0,0,0,0,0,2.53164556962025,0,0,0,1.26582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26582278481013,0,0,0,2.53164556962025,0,0,0,0,0,0,0,0,0,0,0,0,2.53164556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53164556962025,0,0,0,0,0,12.65822784810123,0,0,0,7.59493670886076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53164556962025,0,1.26582278481013,0,0,0,0,0,0,0,0,0,10.126582278481,0,0,0,0,7.59493670886076,0,0,0,1.26582278481013,0,0,0,1.26582278481013,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,2,0,0,0,4,0,0,0,0
